board_position,player_white,voc,move_time,elo,n_candidates,ply
2k5/pp4q1/4p3/2p1n2b/P1Pp2n1/3P1P2/1P1Q3N/R5RK,False,0.0,5.0,2098,5,60
2k5/pp4q1/4p3/2p4b/P1Pp2n1/3P1n2/1P1Q3N/R5RK,True,0.0,3.0,2100,5,61
2k5/pp4q1/4p3/2p4b/P1Pp2n1/3P1N2/1P1Q4/R5RK,False,0.0,6.0,2098,5,62
2k5/pp5q/4p3/2p4b/P1Pp2n1/3P1N2/1P1Q4/R5RK,True,0.0,7.0,2100,5,63
2k5/pp5q/4p3/2p4b/P1Pp2n1/3P4/1P1Q3N/R5RK,False,0.0,15.0,2098,5,64
2k5/pp5q/4p3/2p4b/P1Pp4/3Pn3/1P1Q3N/R5RK,True,1.0,8.0,2100,5,65
2k5/pp5q/4p3/2p4b/P1Pp4/3Pn3/1P3Q1N/R5RK,False,0.0,12.0,2098,5,66
2k5/pp6/4p3/2p4b/P1Pp4/3qn3/1P3Q1N/R5RK,True,0.0,6.0,2100,5,67
2k5/pp6/4p3/2p4b/P1Pp4/3qn3/1P3Q1N/5RRK,False,0.0,9.0,2098,5,68
8/ppk5/4p3/2p4b/P1Pp4/3qn3/1P3Q1N/5RRK,True,0.0,7.0,2100,5,69
8/pp4R1/1k2p3/2p4b/P1Pp4/3qn3/1P3Q1N/5R1K,True,0.0,8.0,2100,5,71
8/pp4R1/k3p3/P1p4b/2Pp4/3qn3/1P3Q1N/5R1K,True,0.0,5.0,2100,5,73
8/pR6/k3p3/P1p4b/2Pp4/3qn3/1P3Q1N/5R1K,False,0.997,5.0,2098,5,74
8/pR6/k3p3/P1p4b/2Ppq3/4n3/1P3Q1N/5R1K,True,0.0,4.0,2100,4,75
8/pR6/k3p3/P1p4b/2Ppq3/4nQ2/1P5N/5R1K,False,0.0,2.0,2098,5,76
8/pR6/k3p3/P1p5/2Ppq3/4nb2/1P5N/5R1K,True,0.0,4.0,2100,3,77
8/pR6/k3p3/P1p5/2Ppq3/4nb2/1P5N/5RK1,False,0.0,7.0,2098,5,78
8/pR6/k3p3/P1p5/2Ppq3/5b2/1P5N/5nK1,True,0.0,2.0,2100,5,79
8/pR6/k3p3/P1p5/2Ppq3/5b2/1P5N/5K2,False,0.0,2.0,2098,5,80
8/pk6/4p3/P1p5/2Ppq3/5b2/1P5N/5K2,True,0.0,2.0,2100,5,81
8/pk6/4p3/P1p5/2Ppq3/5N2/1P6/5K2,False,0.0,2.0,2098,5,82
8/pk6/4p3/P1p5/2Pp4/5q2/1P6/5K2,True,0.0,2.0,2100,2,83
8/pk6/4p3/P1p5/2Pp4/5q2/1P6/4K3,False,0.0,3.0,2098,4,84
8/pk6/4p3/P1p5/2P5/3p1q2/1P6/4K3,True,0.0,2.0,2100,4,85
8/pk6/4p3/P1p5/2P5/3p1q2/1P1K4/8,False,0.0,2.0,2098,5,86
8/pk6/4p3/P1p5/2P5/3p4/1P1Kq3/8,True,0.0,1.0,2100,2,87
8/pk6/4p3/P1p5/2P5/2Kp4/1P2q3/8,False,0.0,2.0,2098,4,88
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPPN1PPP/R1BQKBNR,False,0.0759999999999999,3.0,2085,5,6
rnbqkb1r/ppp2ppp/4pn2/3p4/3PP3/8/PPPN1PPP/R1BQKBNR,True,0.0,1.0,2093,5,7
rnbqkb1r/ppp2ppp/4pn2/3pP3/3P4/8/PPPN1PPP/R1BQKBNR,False,0.0,2.0,2085,5,8
rnbqkb1r/pppn1ppp/4p3/3pP3/3P4/8/PPPN1PPP/R1BQKBNR,True,0.188,0.0,2093,5,9
rnbqkb1r/pppn1ppp/4p3/3pP3/3P4/3B4/PPPN1PPP/R1BQK1NR,False,0.005,1.0,2085,5,10
rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P4/3B4/PPPN1PPP/R1BQK1NR,True,0.0,1.0,2093,5,11
rnbqkb1r/pp1n1ppp/4p3/2ppP3/3P4/2PB4/PP1N1PPP/R1BQK1NR,False,0.027,4.0,2085,5,12
r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P4/2PB4/PP1N1PPP/R1BQK1NR,True,0.0,1.0,2093,5,13
r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P4/2PB1N2/PP1N1PPP/R1BQK2R,False,0.066,4.0,2085,5,14
r1bqkb1r/pp1n1ppp/2n1p3/3pP3/3p4/2PB1N2/PP1N1PPP/R1BQK2R,True,0.0,1.0,2093,5,15
r1bqkb1r/pp1n1ppp/2n1p3/3pP3/3P4/3B1N2/PP1N1PPP/R1BQK2R,False,0.0109999999999999,9.0,2085,5,16
r1bqkb1r/pp3ppp/1nn1p3/3pP3/3P4/3B1N2/PP1N1PPP/R1BQK2R,True,0.527,7.0,2093,5,17
r1bqkb1r/pp3ppp/1nn1p3/3pP3/3P4/3B1N2/PP1N1PPP/R1BQ1RK1,False,0.3319999999999999,2.0,2085,5,18
r2qkb1r/pp1b1ppp/1nn1p3/3pP3/3P4/3B1N2/PP1N1PPP/R1BQ1RK1,True,0.0319999999999999,19.0,2093,5,19
r2qkb1r/pp1b1ppp/1nn1p3/3pP3/3P4/1P1B1N2/P2N1PPP/R1BQ1RK1,False,0.422,7.0,2085,5,20
r2qkb1r/pp1b1ppp/1n2p3/3pP3/1n1P4/1P1B1N2/P2N1PPP/R1BQ1RK1,True,0.0799999999999999,4.0,2093,5,21
r2qkb1r/pp1b1ppp/1n2p3/3pP3/1n1P4/1P3N2/P2N1PPP/RBBQ1RK1,False,0.0,6.0,2085,5,22
r2qkb1r/pp3ppp/1n2p3/1b1pP3/1n1P4/1P3N2/P2N1PPP/RBBQ1RK1,True,0.0,20.0,2093,5,23
r2qkb1r/pp3ppp/1n2p3/1b1pP3/Pn1P4/1P3N2/3N1PPP/RBBQ1RK1,False,0.0,6.0,2085,5,24
r2qkb1r/pp3ppp/1n2p3/3pP3/Pn1P4/1P3N2/3N1PPP/RBBQ1bK1,True,0.0,1.0,2093,5,25
r2qkb1r/pp3ppp/1n2p3/3pP3/Pn1P4/1P3N2/3N1PPP/RBBQ1K2,False,0.0,13.0,2085,5,26
r2qkb1r/1p3ppp/pn2p3/3pP3/Pn1P4/1P3N2/3N1PPP/RBBQ1K2,True,0.0,6.0,2093,5,27
r2qkb1r/1p3ppp/pn2p3/3pP3/Pn1P4/BP3N2/3N1PPP/RB1Q1K2,False,0.0,14.0,2085,5,28
r2qkb1r/1p3ppp/pnn1p3/3pP3/P2P4/BP3N2/3N1PPP/RB1Q1K2,True,0.0,3.0,2093,5,29
r2qkB1r/1p3ppp/pnn1p3/3pP3/P2P4/1P3N2/3N1PPP/RB1Q1K2,False,0.0,0.0,2085,5,30
r2q1k1r/1p3ppp/pnn1p3/3pP3/P2P4/1P3N2/3N1PPP/RB1Q1K2,True,0.0,35.0,2093,5,31
r2q1k1r/1p3ppp/pnn1p3/3pP3/P2P4/1P1B1N2/3N1PPP/R2Q1K2,False,0.0,9.0,2085,5,32
r2q1k1r/1p3ppp/pn2p3/3pP3/Pn1P4/1P1B1N2/3N1PPP/R2Q1K2,True,0.0,8.0,2093,5,33
r2q1k1r/1p3ppp/pn2p3/3pP3/Pn1P4/1P3N2/3N1PPP/RB1Q1K2,False,0.0,2.0,2085,5,34
r2q1k1r/1p3ppp/1n2p3/p2pP3/Pn1P4/1P3N2/3N1PPP/RB1Q1K2,True,0.0,4.0,2093,5,35
r2q1k1r/1p3ppp/1n2p3/p2pP3/Pn1P4/1P3N2/3N1PPP/RB1Q2K1,False,0.0,3.0,2085,5,36
2rq1k1r/1p3ppp/1n2p3/p2pP3/Pn1P4/1P3N2/3N1PPP/RB1Q2K1,True,0.0,2.0,2093,5,37
2rq1k1r/1p3ppp/1n2p3/p2pP3/Pn1P4/1P3N2/5PPP/RB1Q1NK1,False,0.0,29.0,2085,5,38
2r2k1r/1pq2ppp/1n2p3/p2pP3/Pn1P4/1P3N2/5PPP/RB1Q1NK1,True,0.0,19.0,2093,5,39
2r2k1r/1pq2ppp/1n2p3/p2pP3/Pn1P4/1P1B1N2/5PPP/R2Q1NK1,False,0.0,5.0,2085,5,40
2r2k1r/1pq2ppp/1n2p3/p2pP3/P2P4/1P1n1N2/5PPP/R2Q1NK1,True,0.0,0.0,2093,5,41
2r2k1r/1pq2ppp/1n2p3/p2pP3/P2P4/1P1Q1N2/5PPP/R4NK1,False,0.0,4.0,2085,5,42
2r2k1r/1p3ppp/1n2p3/p2pP3/P2P4/1PqQ1N2/5PPP/R4NK1,True,0.0,6.0,2093,5,43
2r2k1r/1p3ppp/1n2p3/pQ1pP3/P2P4/1Pq2N2/5PPP/R4NK1,False,0.0,5.0,2085,5,44
2r2k1r/1p3ppp/1n2p3/pQ1pP3/P2P4/1P3N2/5PPP/q4NK1,True,0.0,0.0,2093,5,45
2r2k1r/1p3ppp/1Q2p3/p2pP3/P2P4/1P3N2/5PPP/q4NK1,False,0.0,8.0,2085,5,46
2r2k1r/1p3p1p/1Q2p1p1/p2pP3/P2P4/1P3N2/5PPP/q4NK1,True,0.0,30.0,2093,5,47
2r2k1r/1p3p1p/1Q2p1p1/p2pP1N1/P2P4/1P6/5PPP/q4NK1,False,0.0,5.0,2085,5,48
2r4r/1p3pkp/1Q2p1p1/p2pP1N1/P2P4/1P6/5PPP/q4NK1,True,0.0,3.0,2093,5,49
2r4r/1Q3pkp/4p1p1/p2pP1N1/P2P4/1P6/5PPP/q4NK1,False,0.0,2.0,2085,5,50
2r2r2/1Q3pkp/4p1p1/p2pP1N1/P2P4/1P6/5PPP/q4NK1,True,0.0,13.0,2093,5,51
2r2r2/5pkp/4p1p1/pQ1pP1N1/P2P4/1P6/5PPP/q4NK1,False,0.0,9.0,2085,5,52
5r2/5pkp/4p1p1/pQ1pP1N1/P2P4/1P6/5PPP/q1r2NK1,True,0.0,4.0,2093,5,53
5r2/5pkp/4p1p1/pQ1pP1N1/P2P4/1P4P1/5P1P/q1r2NK1,False,0.0,4.0,2085,5,54
5r2/5pkp/4p1p1/pQ1pP1N1/P2P4/1P4P1/5P1P/q2r1NK1,True,0.0,5.0,2093,5,55
5r2/5pkp/4p1p1/pQ1pP3/P2P4/1P3NP1/5P1P/q2r1NK1,False,0.0,18.0,2085,5,56
5r2/5pkp/4p1p1/pQ1pP3/P2P4/1P3NP1/5P1P/q4rK1,True,0.0,2.0,2093,2,57
5r2/5pkp/4p1p1/p2pP3/P2P4/1P3NP1/5P1P/q4QK1,False,0.0,0.0,2085,5,58
5r2/5pkp/4p1p1/p2pP3/P2P4/1P3NP1/5P1P/5qK1,True,0.0,0.0,2093,1,59
5r2/5pkp/4p1p1/p2pP3/P2P4/1P3NP1/5P1P/5K2,False,0.0,4.0,2085,5,60
1r6/5pkp/4p1p1/p2pP3/P2P4/1P3NP1/5P1P/5K2,True,0.0,2.0,2093,5,61
1r6/5pkp/4p1p1/p2pP3/P2P4/1P4P1/3N1P1P/5K2,False,0.0,1.0,2085,5,62
1r6/6kp/4ppp1/p2pP3/P2P4/1P4P1/3N1P1P/5K2,True,0.0,3.0,2093,5,63
1r6/7p/4pkp1/p2p4/P2P4/1P4P1/3N1P1P/5K2,True,0.0,1.0,2093,5,65
1r6/7p/4pkp1/p2p4/P2P1P2/1P4P1/3N3P/5K2,False,0.0,6.0,2085,5,66
2r5/7p/4pkp1/p2p4/P2P1P2/1P4P1/3N3P/5K2,True,0.0,2.0,2093,5,67
2r5/7p/4pkp1/p2p4/P2P1P2/1P4P1/3NK2P/8,False,0.0,6.0,2085,5,68
8/7p/4pkp1/p2p4/P2P1P2/1P4P1/2rNK2P/8,True,0.0,3.0,2093,5,69
8/7p/4pkp1/p2p4/P2P1P2/1P1K2P1/2rN3P/8,False,0.0,2.0,2085,5,70
8/7p/4pkp1/p2p4/P2P1P2/1P1K2P1/r2N3P/8,True,0.0,9.0,2093,5,71
8/7p/4pkp1/p2p4/P2P1P2/1P1K1NP1/r6P/8,False,0.0,10.0,2085,5,72
8/7p/4pkp1/p2p4/P2P1P2/1P1K1NP1/5r1P/8,True,0.0,3.0,2093,5,73
8/7p/4pkp1/p2p4/P2P1P2/1P2KNP1/5r1P/8,False,0.0,7.0,2085,5,74
8/7p/4pkp1/p2p4/P2P1P2/1P2KNP1/1r5P/8,True,0.0,7.0,2093,5,75
8/7p/4pkp1/p2p4/P2P1P2/1P2K1P1/1r1N3P/8,False,0.0,4.0,2085,5,76
8/7p/4pk2/p2p2p1/P2P1P2/1P2K1P1/1r1N3P/8,True,0.0,45.0,2093,5,77
8/7p/4p3/p2p2k1/P2P4/1P2K1P1/1r1N3P/8,True,0.0,31.0,2093,5,79
8/7p/4p3/p2p2k1/P2P4/1P2K1PP/1r1N4/8,False,0.0,6.0,2085,5,80
8/8/4p3/p2p2kp/P2P4/1P2K1PP/1r1N4/8,True,0.0,10.0,2093,5,81
8/8/4p3/p2p2kp/P2P4/1P1K2PP/1r1N4/8,False,0.0,9.0,2085,5,82
8/8/4p3/p2p2kp/P2P4/1P1K2PP/r2N4/8,True,0.0,42.0,2093,5,83
8/8/4p3/p2p1k1p/P2P4/1P1K1NPP/r7/8,True,0.0,5.0,2093,5,85
8/8/4p3/p2pNk1p/P2P4/1P1K2PP/r7/8,False,0.0,8.0,2085,5,86
8/8/4p3/p2pNk1p/P2P4/1P1K2PP/6r1/8,True,0.0,2.0,2093,5,87
8/8/4p3/p2pNk2/P2P2p1/1P1K3P/6r1/8,True,0.0,1.0,2093,5,89
8/8/4p3/p2pN3/P2P1kP1/1P1K4/6r1/8,True,0.0,36.0,2093,5,91
8/8/2N1p3/p2p4/P2P1kP1/1P1K4/6r1/8,False,0.0,17.0,2085,5,92
8/8/2N1p3/p2p4/P2P1kP1/1P1K2r1/8/8,True,0.0,5.0,2093,3,93
8/8/2N1p3/p2p4/P2P1kP1/1P4r1/2K5/8,False,0.0,11.0,2085,5,94
8/8/2N1p3/p2p4/P2Pk1P1/1P4r1/2K5/8,True,0.0,12.0,2093,5,95
8/8/4p3/N2p4/P2Pk1P1/1P4r1/2K5/8,False,0.0,2.0,2085,5,96
8/8/4p3/N2p4/P2k2P1/1P4r1/2K5/8,True,0.0,11.0,2093,5,97
8/8/4p3/N2p4/PP1k2P1/6r1/2K5/8,False,0.0,3.0,2085,5,98
8/8/4p3/N2p4/PP1k2P1/r7/2K5/8,True,0.0,54.0,2093,5,99
8/8/2N1p3/3p4/PP2k1P1/r7/2K5/8,True,0.0,10.0,2093,5,101
8/8/2N1p3/P2p4/1P2k1P1/r7/2K5/8,False,0.987,3.0,2085,5,102
8/8/2N1p3/P7/1P1pk1P1/r7/2K5/8,True,0.0,8.0,2093,5,103
8/8/2N1p3/P5P1/1P1pk3/r7/2K5/8,False,0.0,1.0,2085,5,104
8/8/2N1p3/P5P1/1P2k3/r2p4/2K5/8,True,0.0,29.0,2093,5,105
8/8/2N1p3/P5P1/1P2k3/r2p4/8/3K4,False,0.0,7.0,2085,5,106
8/8/2N1p3/P5P1/1P6/r2pk3/8/3K4,True,0.0,4.0,2093,5,107
8/8/2N1p3/P5P1/1P6/r2pk3/8/2K5,False,0.0,2.0,2085,5,108
8/8/2N1p3/P5P1/1P6/r3k3/3p4/2K5,True,0.0,4.0,2093,4,109
8/8/2N1p3/P5P1/1P6/r3k3/2Kp4/8,False,0.0,19.0,2085,5,110
8/8/2N1p3/P5P1/1P6/2r1k3/2Kp4/8,True,0.0,7.0,2093,4,111
8/8/2N1p3/P5P1/1P6/2K1k3/3p4/8,False,0.0,3.0,2085,5,112
8/8/2N1p3/P5P1/1P6/2K1k3/8/3q4,True,0.0,12.0,2093,5,113
8/4N3/4p3/P5P1/1P6/2K1k3/8/3q4,False,0.0,30.0,2085,5,114
8/4N3/4p3/P5P1/1P6/2Kqk3/8/8,True,0.0,4.0,2093,1,115
8/4N3/4p3/P5P1/1P6/3qk3/1K6/8,False,0.0,20.0,2085,5,116
8/4N3/4p3/P5P1/1P6/3q4/1K1k4/8,True,0.0,5.0,2093,5,117
8/4N3/4p1P1/P7/1P6/3q4/1K1k4/8,False,0.0,3.0,2085,5,118
8/4N3/4p1P1/P7/1P6/2q5/1K1k4/8,True,0.0,5.0,2093,2,119
8/4N3/4p1P1/P7/1P6/2q5/K2k4/8,False,0.0,2.0,2085,5,120
8/4N3/4p1P1/P7/1P6/2q5/K1k5/8,True,0.0,4.0,2093,5,121
8/4N1P1/4p3/P7/1P6/2q5/K1k5/8,False,0.0,2.0,2085,5,122
rnbqkbnr/pppp1ppp/8/4p3/1P6/8/P1PPPPPP/RNBQKBNR,True,0.0,3.0,2094,5,3
rnbqkbnr/pppp1ppp/8/1P2p3/8/8/P1PPPPPP/RNBQKBNR,False,0.0,7.0,2076,5,4
rnbqkb1r/pppp1ppp/5n2/1P2p3/8/8/P1PPPPPP/RNBQKBNR,True,0.0049999999999999,2.0,2094,5,5
rnbqkb1r/pppp1ppp/5n2/1P2p3/8/8/PBPPPPPP/RN1QKBNR,False,0.0,7.0,2076,5,6
rnbqkb1r/pppp1ppp/5n2/1P6/4p3/8/PBPPPPPP/RN1QKBNR,True,0.003,4.0,2094,5,7
rnbqkb1r/pppp1ppp/5n2/1P6/2P1p3/8/PB1PPPPP/RN1QKBNR,False,0.0,5.0,2076,5,8
rnbqkb1r/1ppp1ppp/p4n2/1P6/2P1p3/8/PB1PPPPP/RN1QKBNR,True,0.009,2.0,2094,5,9
rnbqkb1r/1ppp1ppp/p4n2/1P6/P1P1p3/8/1B1PPPPP/RN1QKBNR,False,0.259,3.0,2076,5,10
rnbqkb1r/1p1p1ppp/p1p2n2/1P6/P1P1p3/8/1B1PPPPP/RN1QKBNR,True,0.0,2.0,2094,5,11
rnbqkb1r/1p1p1ppp/p1p2n2/1P6/P1P1p3/2N5/1B1PPPPP/R2QKBNR,False,0.0,2.0,2076,5,12
rnbqkb1r/1p1p1ppp/2p2n2/1p6/P1P1p3/2N5/1B1PPPPP/R2QKBNR,True,0.0,2.0,2094,5,13
rnbqkb1r/1p1p1ppp/2p2n2/1P6/P3p3/2N5/1B1PPPPP/R2QKBNR,False,0.001,11.0,2076,5,14
rnbqkb1r/1p3ppp/2p2n2/1P1p4/P3p3/2N5/1B1PPPPP/R2QKBNR,True,0.0,1.0,2094,5,15
rnbqkb1r/1p3ppp/2p2n2/1P1p4/P3p3/2N1P3/1B1P1PPP/R2QKBNR,False,0.0,2.0,2076,5,16
rnbqk2r/1p2bppp/2p2n2/1P1p4/P3p3/2N1P3/1B1P1PPP/R2QKBNR,True,0.0,10.0,2094,5,17
rnbqk2r/1p2bppp/2p2n2/1P1p4/P3p3/2N1P3/1B1PNPPP/R2QKB1R,False,0.013,2.0,2076,5,18
rnbq1rk1/1p2bppp/2p2n2/1P1p4/P3p3/2N1P3/1B1PNPPP/R2QKB1R,True,0.0,2.0,2094,5,19
rnbq1rk1/1p2bppp/2p2n2/1P1p4/P2Np3/2N1P3/1B1P1PPP/R2QKB1R,False,0.0,8.0,2076,5,20
rnbq1rk1/1p2bppp/5n2/1Ppp4/P2Np3/2N1P3/1B1P1PPP/R2QKB1R,True,0.0,5.0,2094,5,21
rnbq1rk1/1p2bppp/5n2/1Ppp4/P3p3/2N1P3/1BNP1PPP/R2QKB1R,False,0.0,7.0,2076,5,22
rnbq1rk1/1p2bppp/5n2/1Pp5/P2pp3/2N1P3/1BNP1PPP/R2QKB1R,True,0.0,2.0,2094,5,23
rnbq1rk1/1p2bppp/5n2/1Pp5/P2Pp3/2N5/1BNP1PPP/R2QKB1R,False,0.036,3.0,2076,5,24
rnbq1rk1/1p2bppp/5n2/1P6/P2pp3/2N5/1BNP1PPP/R2QKB1R,True,0.0,8.0,2094,5,25
rnbq1rk1/1p2bppp/5n2/1P6/P2pp3/8/1BNP1PPP/RN1QKB1R,False,0.0,20.0,2076,5,26
rnbq1rk1/1p2bppp/5n2/1P6/P3p3/3p4/1BNP1PPP/RN1QKB1R,True,0.0,1.0,2094,5,27
rnbq1rk1/1p2bppp/5n2/1P6/P3p3/3pN3/1B1P1PPP/RN1QKB1R,False,0.0,14.0,2076,5,28
rnbqr1k1/1p2bppp/5n2/1P6/P3p3/3pN3/1B1P1PPP/RN1QKB1R,True,0.0,2.0,2094,5,29
rnbqr1k1/1p2bppp/5n2/1P6/P3p3/3pN1P1/1B1P1P1P/RN1QKB1R,False,0.0,7.0,2076,5,30
rnbqr1k1/1p2bppp/8/1P1n4/P3p3/3pN1P1/1B1P1P1P/RN1QKB1R,True,0.0,6.0,2094,5,31
rnbqr1k1/1p2bppp/8/1P1n4/P3p3/3pN1P1/1B1P1PBP/RN1QK2R,False,0.0,5.0,2076,5,32
rnbqr1k1/1p2b1pp/8/1P1n1p2/P3p3/3pN1P1/1B1P1PBP/RN1QK2R,True,0.0,12.0,2094,5,33
rnbqr1k1/1p2b1pp/8/1P1n1p2/P3p3/1Q1pN1P1/1B1P1PBP/RN2K2R,False,0.0,6.0,2076,5,34
rn1qr1k1/1p2b1pp/4b3/1P1n1p2/P3p3/1Q1pN1P1/1B1P1PBP/RN2K2R,True,0.0,3.0,2094,5,35
rn1qr1k1/1p2b1pp/4b3/1P1n1p2/P3p3/1QNpN1P1/1B1P1PBP/R3K2R,False,0.026,14.0,2076,5,36
rn1qr1k1/1p2b1pp/4b3/1P3p2/P3pn2/1QNpN1P1/1B1P1PBP/R3K2R,True,0.0,13.0,2094,5,37
rn1qr1k1/1p2b1pp/4b3/1P3p2/P3pn2/2NpN1P1/1B1P1PBP/R2QK2R,False,0.0,27.0,2076,5,38
rn1qr1k1/1p2b1pp/4b3/1P3p2/P3p3/2NpN1P1/1B1P1PnP/R2QK2R,True,0.0,2.0,2094,2,39
rn1qr1k1/1p2b1pp/4b3/1P3p2/P3p3/2Np2P1/1B1P1PNP/R2QK2R,False,0.0,5.0,2076,5,40
r2qr1k1/1p1nb1pp/4b3/1P3p2/P3p3/2Np2P1/1B1P1PNP/R2QK2R,True,0.0,4.0,2094,5,41
r2qr1k1/1p1nb1pp/4b3/1P3p2/P3p3/2Np2P1/1B1P1PNP/R2Q1RK1,False,0.0,3.0,2076,5,42
r2qr1k1/1p2b1pp/4bn2/1P3p2/P3p3/2Np2P1/1B1P1PNP/R2Q1RK1,True,0.0,9.0,2094,5,43
r2qr1k1/1p2b1pp/4bn2/1P3p2/P3pN2/2Np2P1/1B1P1P1P/R2Q1RK1,False,0.0,6.0,2076,5,44
r2qr1k1/1p2bbpp/5n2/1P3p2/P3pN2/2Np2P1/1B1P1P1P/R2Q1RK1,True,0.0,8.0,2094,5,45
r2qr1k1/1p2bbpp/5n2/1P3p2/P3pN2/2Np2P1/1B1P1P1P/2RQ1RK1,False,0.0,4.0,2076,5,46
r2qr1k1/1p3bpp/3b1n2/1P3p2/P3pN2/2Np2P1/1B1P1P1P/2RQ1RK1,True,0.0,6.0,2094,5,47
r2qr1k1/1p3bpp/3b1n2/1P3p2/P3p3/2Np2P1/1B1P1PNP/2RQ1RK1,False,0.0,48.0,2076,5,48
rnbqkbnr/ppp2ppp/4p3/3P4/3P4/8/PPP2PPP/RNBQKBNR,False,0.0,1.0,2160,5,6
rnbqkbnr/ppp2ppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR,True,0.108,2.0,2025,5,7
rnbqkbnr/ppp2ppp/8/3p4/3P4/5N2/PPP2PPP/RNBQKB1R,False,0.0,2.0,2160,5,8
rnbqk1nr/ppp2ppp/3b4/3p4/3P4/5N2/PPP2PPP/RNBQKB1R,True,0.011,2.0,2025,5,9
rnbqk1nr/ppp2ppp/3b4/3p4/3P4/5N2/PPP1BPPP/RNBQK2R,False,0.0,2.0,2160,5,10
rnbqk2r/ppp1nppp/3b4/3p4/3P4/5N2/PPP1BPPP/RNBQK2R,True,0.0549999999999999,1.0,2025,5,11
rnbqk2r/ppp1nppp/3b4/3p4/3P4/5N2/PPP1BPPP/RNBQ1RK1,False,0.053,4.0,2160,5,12
rn1qk2r/ppp1nppp/3b4/3p1b2/3P4/5N2/PPP1BPPP/RNBQ1RK1,True,0.5569999999999999,4.0,2025,5,13
rn1qk2r/ppp1nppp/3b4/3p1b2/3P4/2N2N2/PPP1BPPP/R1BQ1RK1,False,0.0,2.0,2160,5,14
r2qk2r/ppp1nppp/2nb4/3p1b2/3P4/2N2N2/PPP1BPPP/R1BQ1RK1,True,0.0,6.0,2025,5,15
r2qk2r/ppp1nppp/2nb4/3p1b2/3P4/2NB1N2/PPP2PPP/R1BQ1RK1,False,0.0,2.0,2160,5,16
r3k2r/pppqnppp/2nb4/3p1b2/3P4/2NB1N2/PPP2PPP/R1BQ1RK1,True,0.0,4.0,2025,5,17
r3k2r/pppqnppp/2nb4/3p1B2/3P4/2N2N2/PPP2PPP/R1BQ1RK1,False,0.0,2.0,2160,5,18
r3k2r/pppq1ppp/2nb4/3p1n2/3P4/2N2N2/PPP2PPP/R1BQ1RK1,True,0.0,3.0,2025,5,19
r3k2r/pppqnppp/3b4/3p1n2/3P4/2N2N2/PPP2PPP/R1BQR1K1,True,0.0,13.0,2025,5,21
r3k2r/pppqnppp/3b4/3pNn2/3P4/2N5/PPP2PPP/R1BQR1K1,False,0.0,26.0,2160,5,22
r3k2r/pppqnppp/8/3pbn2/3P4/2N5/PPP2PPP/R1BQR1K1,True,0.605,7.0,2025,5,23
r3k2r/pppqnppp/8/3pPn2/8/2N5/PPP2PPP/R1BQR1K1,False,0.489,7.0,2160,5,24
r3k2r/pp1qnppp/2p5/3pPn2/8/2N5/PPP2PPP/R1BQR1K1,True,0.78,11.0,2025,5,25
r3k2r/pp1qnppp/2p5/3pPn2/8/2N2Q2/PPP2PPP/R1B1R1K1,False,0.863,31.0,2160,5,26
r4rk1/pp1qnppp/2p5/3pPn2/8/2N2Q2/PPP2PPP/R1B1R1K1,True,0.009,5.0,2025,5,27
r4rk1/pp1qnppp/2p5/3pPn2/5B2/2N2Q2/PPP2PPP/R3R1K1,False,0.013,6.0,2160,5,28
r4rk1/pp1q1ppp/2p3n1/3pPn2/5B2/2N2Q2/PPP2PPP/R3R1K1,True,0.0,11.0,2025,5,29
r4rk1/pp1q1ppp/2p3n1/3pPn2/5B2/2N2Q2/PPP2PPP/3RR1K1,False,0.001,40.0,2160,5,30
r4rk1/pp1q1ppp/2p5/3pPn2/5n2/2N2Q2/PPP2PPP/3RR1K1,True,0.0,0.0,2025,5,31
r4rk1/pp1q1ppp/2p5/3pPn2/5Q2/2N5/PPP2PPP/3RR1K1,False,0.0,5.0,2160,5,32
3r1rk1/pp1q1ppp/2p5/3pPn2/5Q2/2N5/PPP2PPP/3RR1K1,True,0.026,28.0,2025,5,33
3r1rk1/pp1q1ppp/2p5/3pPn2/4NQ2/8/PPP2PPP/3RR1K1,False,0.7869999999999999,64.0,2160,5,34
3r1rk1/pp1qnppp/2p5/3pP3/4NQ2/8/PPP2PPP/3RR1K1,True,0.086,33.0,2025,5,35
3r1rk1/pp1qnppp/2p5/3pP1Q1/4N3/8/PPP2PPP/3RR1K1,False,0.0,100.0,2160,5,36
3r1r1k/pp1qnppp/2p5/3pP1Q1/4N3/8/PPP2PPP/3RR1K1,True,0.696,8.0,2025,5,37
3r1r1k/pp1qnppp/2p5/2NpP1Q1/8/8/PPP2PPP/3RR1K1,False,0.0,10.0,2160,5,38
3r1r1k/ppq1nppp/2p5/2NpP1Q1/8/8/PPP2PPP/3RR1K1,True,0.277,13.0,2025,5,39
3r1r1k/ppq1nppp/2p1P3/2Np2Q1/8/8/PPP2PPP/3RR1K1,False,0.052,58.0,2160,5,40
3r1r1k/ppq1npp1/2p1P2p/2Np2Q1/8/8/PPP2PPP/3RR1K1,True,0.012,12.0,2025,5,41
